"Sample"	"3prime_overlapping_ncRNA"	"antisense"	"antisense;bidirectional_promoter_lncRNA"	"antisense;lincRNA"	"antisense;processed_transcript"	"antisense;sense_intronic"	"antisense;sense_overlapping"	"bidirectional_promoter_lncRNA"	"bidirectional_promoter_lncRNA;lincRNA"	"bidirectional_promoter_lncRNA;processed_transcript"	"IG_C_gene"	"IG_C_pseudogene"	"IG_D_gene"	"IG_J_gene"	"IG_J_gene;antisense"	"IG_J_gene;lincRNA"	"IG_LV_gene"	"IG_pseudogene"	"IG_V_gene"	"IG_V_pseudogene"	"lincRNA"	"lincRNA;processed_transcript"	"lincRNA;processed_transcript;sense_intronic"	"lincRNA;sense_intronic"	"lincRNA;sense_overlapping"	"macro_lncRNA"	"mapped_reads"	"miRNA"	"misc_RNA"	"Mt_rRNA"	"Mt_tRNA"	"piRNA"	"polymorphic_pseudogene"	"processed_pseudogene"	"processed_transcript"	"processed_transcript;sense_intronic"	"processed_transcript;sense_overlapping"	"protein_coding"	"pseudogene"	"ribozyme"	"rRNA"	"scaRNA"	"scRNA"	"sense_intronic"	"sense_overlapping"	"snoRNA"	"snRNA"	"sRNA"	"TEC"	"total assigned reads"	"TR_C_gene"	"TR_J_gene"	"TR_J_pseudogene"	"TR_V_gene"	"TR_V_gene;antisense"	"TR_V_gene;lincRNA"	"TR_V_pseudogene"	"TR_V_pseudogene;antisense"	"TR_V_pseudogene;sense_overlapping"	"transcribed_processed_pseudogene"	"transcribed_unitary_pseudogene"	"transcribed_unprocessed_pseudogene"	"translated_unprocessed_pseudogene"	"tRNA"	"unassigned"	"unitary_pseudogene"	"unprocessed_pseudogene"	"valid_reads"
"BA49_CA1_mid_52_1"	0	6839	1	144	14	0	2	391	34	0	9	0	0	0	0	0	0	0	4	0	161121	244	2	9	5	0	20117773	8453187	131808	182216	64679	1040119	48	6278	76889	0	0	3015346	2014	5930	662267	80248	0	3	66	4420964	94855	0	5660	18491538	2	0	0	9	0	0	0	0	0	290	114	381	6	76417	1626235	1777	1146	28645471
"BA49_CA2_olf_77_1"	0	3958	1	145	29	0	1	562	12	0	119	0	0	0	0	0	0	0	4	2	32903	194	0	2	1	0	30829342	22797242	245801	118967	117417	321433	46	794	88310	0	4	766727	336	3890	212842	21157	0	4	49	5528567	104829	4	693	30577242	1	0	0	0	0	0	0	0	0	191	83	267	0	208543	252100	306	806	34262277
"BA49_CA2_olf_78_1"	0	3641	4	138	17	0	2	505	38	3	45	0	0	0	0	0	0	0	2	0	20827	237	7	2	0	0	26018468	19270130	188723	148286	104992	276798	46	828	67021	0	2	815509	282	4042	238489	14822	0	0	40	4342176	87409	2	681	25786118	2	0	0	6	1	0	0	0	0	223	72	332	0	198694	232350	207	835	29069446
"BA49_CA2_olf_79_1"	0	658	1	24	4	0	0	86	1	0	6	0	0	0	0	0	0	0	2	0	4884	21	2	1	0	0	5272107	3234216	53285	48715	35541	60163	4	132	25463	0	0	234152	83	1533	81010	5092	0	0	9	1366996	26803	5	122	5226152	0	0	0	0	0	0	0	0	0	28	16	56	0	46772	45955	73	193	6394635
"BA49_CA2_olf_80_1"	1	4753	4	128	46	0	0	623	13	2	27	0	0	0	0	0	0	0	6	2	78186	257	2	2	0	0	27800051	20692717	155299	488193	28929	643606	81	1242	39155	0	0	1237729	532	7216	456874	73439	0	0	43	3199555	70697	9	1195	27296742	0	0	0	0	0	0	0	0	0	289	263	478	0	107189	503309	6477	1483	31832204
"BA49_CA2_olf_81_1"	0	5693	7	153	74	0	5	678	19	0	48	0	0	0	0	0	0	0	9	0	64118	307	1	0	1	0	38383141	31029841	136900	418547	21533	1012763	91	1501	33183	0	0	1343146	500	4709	570497	74256	0	0	49	3017441	43208	13	1184	37904954	0	0	0	4	0	0	0	0	0	339	257	530	1	117578	478187	4380	1390	42543394
"BA49_CA2_olf_82_1"	0	3226	0	88	19	0	0	448	10	0	64	0	0	0	0	0	0	0	6	0	14349	426	0	4	1	0	30669792	28275214	11795	48435	1668	844880	47	921	3372	0	1	324709	355	163	630369	1963	0	0	36	172501	3704	0	919	30377760	0	0	0	0	0	0	0	0	0	221	221	225	0	36020	292032	759	621	32167066
"BA49_CA2_olf_83_1"	0	2965	0	58	47	0	0	295	4	0	20	0	0	0	0	0	0	0	0	0	10378	498	8	0	0	0	20890180	18974685	15430	36169	1044	490055	23	875	2819	0	0	278915	250	130	508555	1715	0	0	40	155745	2548	0	805	20521824	0	0	0	0	1	0	0	0	0	203	272	287	1	35971	368356	464	549	22032350
"BA49_CA2_olf_84_1"	0	3602	1	116	35	1	1	398	26	0	42	0	0	0	0	0	0	0	0	0	47073	179	4	1	0	0	25416720	17859126	226002	342854	109332	460396	33	849	95254	0	0	829268	712	11189	515560	51370	0	1	29	4233923	184296	13	732	25134444	2	0	0	0	0	0	0	0	0	168	117	371	1	158912	282276	1355	1100	33394720
"BA5_CA1_cor_10_1"	0	5809	2	151	25	1	1	400	8	0	24	0	0	0	0	0	0	0	4	0	147240	180	3	4	3	0	20254068	8087963	94803	268607	89056	1581827	50	7367	66891	0	2	3255372	2062	6188	828033	68094	0	0	54	3712602	132531	0	5641	18451232	1	0	0	0	0	0	0	0	0	205	114	376	2	85836	1802836	2377	1323	28541349
"BA5_CA1_cor_11_1"	0	3798	0	56	31	0	0	244	2	0	23	0	0	0	0	0	0	0	0	0	42269	86	0	5	1	0	11228187	5840493	60456	100876	29036	678030	26	919	27302	0	0	1692622	548	2755	296156	52238	0	0	21	2018862	56990	2	612	10983645	0	0	0	10	0	0	0	0	0	101	33	206	1	77471	244542	846	518	14942016
"BA5_CA1_cor_12_1"	0	4823	4	117	21	0	1	307	5	4	76	0	0	0	0	0	0	0	1	1	95095	178	0	2	3	0	23128346	13112009	139890	328841	83165	919566	37	1146	78748	0	3	2242809	716	6699	830662	90832	0	0	39	4550883	99138	0	1021	22708207	2	0	0	1	0	0	0	0	0	188	105	311	0	117182	420139	2406	1170	28526660
"BA5_CA1_cor_13_1"	0	2523	0	59	3	0	0	152	1	0	42	0	0	0	0	0	0	0	0	0	58358	75	0	2	1	0	12042831	7665924	77126	140462	38859	496930	30	986	30367	0	4	1065694	421	2173	234527	40642	0	0	14	1761854	34238	1	1244	11711680	0	0	0	2	0	0	0	0	0	95	25	142	1	56610	331151	1510	583	16116716
"BA5_CA1_cor_6_1"	1	5357	0	112	32	0	2	343	7	0	103	0	0	0	0	0	0	0	4	1	108781	199	2	1	3	0	23924839	14105658	136389	345599	74410	1049763	61	1455	75300	0	4	2299722	718	5758	722061	76148	0	1	42	4159734	100485	5	1303	23405570	1	0	0	1	0	0	0	0	0	178	171	328	2	131252	519269	2797	1276	29909518
"BA5_CA1_cor_7_1"	0	3184	2	71	10	0	0	199	1	0	44	0	0	0	0	0	0	0	1	0	74436	109	3	0	2	1	13872238	7803012	68905	160404	41036	640895	24	1250	48555	0	1	1457755	637	2901	367388	42629	0	0	29	2553129	52961	2	1403	13389732	0	0	0	10	3	0	1	0	0	89	86	209	5	66391	482506	1376	583	19550762
"BA5_CA1_cor_8_1"	0	5090	1	94	15	0	0	294	10	0	85	0	0	0	0	0	0	0	2	0	95346	156	3	2	0	0	22410451	12294578	133674	294959	77168	928940	46	1131	73309	0	1	2124364	803	6295	679648	100988	0	0	46	4955853	93710	3	1028	21988796	3	1	0	1	0	0	0	0	0	150	175	320	1	116983	421655	2404	1116	28230092
"BA5_CA1_cor_9_1"	0	5094	4	103	17	0	0	319	12	1	62	0	0	0	0	0	0	0	1	0	103405	126	2	0	4	0	21515138	12488196	130209	271053	80155	833560	49	1261	77816	0	2	1909313	743	6921	530697	95209	0	0	30	4229653	106028	1	1438	20995638	0	0	0	4	0	1	0	0	0	139	188	292	1	119944	519500	2591	994	31110966
"BA5_CA1_olf_10_1"	0	2955	0	69	36	4	2	348	7	0	33	0	0	0	0	0	0	0	3	0	52210	112	3	0	0	0	17614690	12674376	59098	96948	24717	394865	37	804	26536	0	3	1117288	576	4598	244996	48061	0	0	30	2506620	62851	3	672	17398831	1	0	0	5	0	0	0	0	0	178	131	239	1	77962	215859	884	569	21711228
"BA5_CA1_olf_11_1"	0	4120	2	83	53	0	0	446	17	0	78	0	0	0	0	0	0	0	3	0	97614	188	1	0	3	0	31094013	22781397	121071	211398	56927	702792	52	1188	57878	0	2	1448204	868	7599	470405	110144	0	0	27	4497627	90215	11	752	30805720	0	0	0	1	0	0	0	0	0	206	91	330	0	141082	288293	1810	1035	35183006
"BA5_CA1_olf_12_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	5885	4110	23	33	19	162	0	0	10	0	0	363	0	1	115	17	0	0	0	860	18	0	1	5782	0	0	0	0	0	0	0	0	0	0	0	0	0	19	103	0	1	6931
"BA5_CA1_olf_13_1"	0	5680	8	131	53	0	1	617	19	0	100	0	0	0	0	0	0	0	3	0	145619	170	2	2	5	1	42854347	32335427	157667	256198	70116	802974	60	1350	81384	0	3	1633916	1012	11720	578210	126602	0	1	63	5963859	110254	17	1161	42452049	5	0	0	2	0	0	0	0	0	303	177	450	4	163417	402298	1978	1308	48763465
"BA5_CA1_olf_14_1"	2	4585	4	93	59	0	2	553	11	3	106	0	0	0	0	0	0	0	2	0	94774	187	2	2	1	0	34014887	26288204	121063	229435	52701	743228	61	1067	53906	0	1	1441068	979	9437	464843	88612	0	0	44	3809995	92437	9	944	33661048	2	0	0	0	0	0	0	0	0	240	126	433	1	158899	353839	1862	1065	39311173
"BA5_CA1_olf_15_1"	0	3933	1	90	32	0	2	397	5	0	98	0	0	0	0	0	0	0	2	1	127333	147	3	1	1	0	32463350	22836002	149095	257078	63660	646420	49	810	69405	0	1	1502288	845	9909	551001	114369	0	0	29	5558958	124598	8	780	32146057	3	0	0	2	0	0	0	0	0	182	90	299	3	124863	317293	2098	1166	36630152
"BA5_CA1_olf_16_1"	0	2528	0	58	12	0	1	267	6	2	129	0	0	0	0	1	0	0	2	0	57026	98	1	1	1	0	22719618	18070156	77168	123611	35216	434271	32	589	41912	0	1	732210	371	4807	214629	51171	0	1	16	2497647	63820	0	595	22513178	0	0	0	0	0	0	0	0	0	134	83	210	0	102544	206440	1129	722	27209875
"BA5_CA1_olf_9_1"	0	5291	3	134	44	0	2	630	23	0	77	0	0	0	0	0	0	0	3	0	124280	214	2	3	2	0	36779326	27181684	92736	255670	71774	1048560	76	1933	64401	0	0	1697153	1230	9345	583134	89824	0	0	56	4647644	189437	10	1789	36211792	3	1	0	2	0	0	1	0	0	299	182	443	3	140237	567534	2155	1302	41597044
"BA50_CA1_mid_53_1"	0	2532	0	126	17	0	0	224	11	0	23	0	0	0	0	0	0	0	0	0	51898	135	2	2	1	0	14443364	4648022	248792	57743	146921	280714	17	871	165719	0	0	1011000	405	1047	412224	16821	0	0	23	6581690	54192	0	695	13761281	0	0	0	11	0	0	0	0	0	101	39	158	0	78575	682083	181	349	16950769
"BA50_CA1_mid_54_1"	0	54	0	2	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	2	593	0	0	0	0	0	346902	125324	3731	2464	3432	6524	0	14	2742	0	2	28880	16	18	7758	420	0	0	3	155612	1169	0	13	340467	0	0	0	0	0	0	0	0	0	2	1	3	0	1658	6435	4	9	391284
"BA50_CA1_mid_55_1"	0	5123	1	165	14	0	0	394	9	3	52	0	0	0	0	0	0	0	7	0	91580	157	7	2	1	0	27147358	9932690	439848	176122	191678	693890	29	1805	282895	0	5	2506824	1533	3892	499203	78268	0	0	39	11320086	100749	1	1675	26494383	0	1	0	5	0	0	0	0	0	191	71	253	1	163134	652975	703	1277	31261896
"BA50_CA1_mid_56_1"	0	5666	11	161	39	0	7	475	9	1	219	0	0	0	0	0	0	0	1	4	133905	325	13	3	7	2	25340273	11102695	244995	472328	116237	1855645	66	2783	143784	0	0	3024417	1587	8512	769069	80903	0	0	55	6268823	126011	1	2996	24520823	0	0	0	2	0	1	0	0	0	267	121	495	3	148617	819450	6774	2788	32209647
"BA50_CA1_mid_57_1"	0	6886	5	135	41	0	2	597	3	1	146	0	0	0	0	0	0	0	2	3	130732	242	5	8	9	1	27082816	14057846	200729	359766	65527	1503528	63	3520	136797	0	0	2884119	2378	6891	708474	67308	0	0	63	5474036	73711	5	5642	25815486	0	0	0	14	0	0	1	0	0	310	165	549	2	118702	1267330	5118	1404	33252652
"BA50_CA1_mid_58_1"	0	3100	0	189	43	1	0	280	21	0	106	0	0	0	0	0	0	0	0	0	33758	1418	0	0	0	0	25581695	20202316	55130	178426	9649	1726921	35	1708	9143	0	1	792115	1096	219	1126442	3335	0	0	72	470522	4353	0	3353	24689725	0	0	0	0	0	0	1	0	0	224	195	319	0	59938	891970	3242	2054	27436370
"BA50_CA1_mid_59_1"	0	2770	0	143	25	0	1	254	0	0	50	0	0	0	0	0	0	0	1	0	21512	1037	0	0	0	1	19212482	15938624	57342	116332	7039	853594	8	1184	7880	0	0	640264	865	209	417244	2893	0	0	41	434435	3353	0	2726	18580459	0	0	0	0	0	0	0	0	0	207	39	266	0	66295	632023	2408	1417	20563745
"BA50_CA1_pon_1_1"	0	7531	2	180	26	0	1	644	27	1	101	0	0	0	0	0	0	0	2	0	161817	590	7	8	0	0	32174039	12251061	267734	356098	181927	1913371	72	5989	246297	0	1	3773222	2528	9126	1101488	97700	0	1	60	9734042	219749	10	5044	30555828	2	1	0	10	2	0	0	0	0	299	108	548	4	211571	1618211	3515	3311	44629434
"BA50_CA1_pon_2_1"	0	4052	0	196	4	0	0	321	8	0	23	0	0	0	0	0	0	0	2	0	114839	180	6	1	6	1	19580587	6991200	343381	100160	108709	753213	25	3157	105770	0	0	1910064	1164	1248	662781	21983	0	0	38	6237089	61219	0	2421	17549298	0	1	0	2	0	0	0	0	0	123	71	230	1	124479	2031289	363	767	24086121
"BA50_CA1_pon_3_1"	0	5167	0	199	37	0	6	598	3	1	53	0	0	0	0	0	0	0	3	1	102563	237	7	3	1	0	26739045	9297540	433535	177825	308760	830180	89	3606	208944	0	0	2541134	1345	2041	849146	36846	0	0	56	10134127	96922	1	2498	25204156	2	0	0	14	0	0	3	0	0	239	79	409	2	167925	1534889	595	1414	31675825
"BA50_CA1_pon_5_1"	0	6297	3	160	33	0	0	529	10	0	135	0	0	0	0	0	0	0	1	1	125682	240	1	7	1	0	30289176	16729676	262872	406995	99183	1597150	38	3757	120880	0	0	2788963	2301	9674	852768	85120	0	0	41	5736461	96338	15	3931	29109734	0	0	0	5	0	0	0	0	0	303	145	537	3	172351	1179442	5392	1735	37532764
"BA50_CA1_pon_6_1"	1	6748	4	190	42	0	0	707	19	4	201	0	0	0	0	0	0	0	5	2	112444	279	7	4	5	1	30884081	17584661	208202	368254	158890	1293325	63	3070	155136	0	1	3113286	1638	7939	839689	72021	0	1	68	6110235	93481	7	2144	30310374	0	0	0	3	0	0	0	0	0	303	130	531	2	170630	573707	3737	2264	37188150
"BA50_CA1_pon_7_1"	0	913	0	24	3	0	0	65	2	0	13	0	0	0	0	0	0	0	0	0	6179	194	0	0	0	0	5308817	4295651	13263	38711	1162	254153	5	393	2505	0	5	290168	246	72	102384	1081	0	0	6	128989	1052	0	433	5152269	0	0	0	2	0	0	0	0	0	50	62	55	0	13367	156548	730	331	5717560
"BA50_CA1_pon_8_1"	0	2764	0	58	15	0	0	132	14	0	89	0	0	0	0	0	0	0	0	0	24794	963	0	2	0	0	32306966	28514713	51701	102962	6493	1076057	38	1159	7701	0	0	675925	680	397	425946	3191	0	0	17	445437	4081	0	2377	31406057	0	0	0	0	0	0	0	0	0	176	100	231	0	55210	900909	1728	906	33996933
"BA50_CA1_pon_9_1"	0	6726	3	201	33	0	2	593	9	2	266	0	0	0	0	0	0	0	3	3	164932	331	6	2	0	0	26253180	10475233	432732	267034	265503	1551406	73	6949	149974	0	1	3802214	2157	5483	666704	64567	0	1	40	6347346	109181	10	6086	24507954	1	0	0	4	0	0	0	0	0	287	115	415	2	175903	1745226	2867	2554	36360159
"BA50_CA2_svz_84_1"	0	6367	0	302	46	0	1	653	13	5	20	0	0	0	0	0	0	0	4	0	76069	235	5	11	9	0	32296532	18075897	283897	264884	155081	575547	108	2364	138330	1	10	2062524	2065	6257	537613	119134	0	2	72	9121185	144656	0	1227	31786376	1	0	0	1	0	0	2	0	0	387	139	445	1	207715	510156	1273	1818	38071137
"BA51_CA1_cer_1_1"	0	7274	5	167	91	1	0	1044	10	5	80	0	0	0	0	0	0	0	3	0	67335	248	0	4	2	0	37946312	24682209	413656	256738	176114	541288	81	1244	110961	0	0	1760799	656	9380	491875	67250	0	1	61	8619413	178904	5	1384	37603103	2	0	0	3	0	0	0	0	0	348	107	718	1	211969	343209	434	1233	41108528
"BA51_CA1_cer_2_1"	0	7279	13	262	91	0	1	1020	8	2	41	0	0	0	0	3	0	0	16	3	91764	334	2	8	8	1	34262470	25589298	157413	191438	47769	1062282	89	3101	52011	0	4	1597120	1699	9926	497892	100919	0	0	60	3724877	145249	8	2991	33408408	3	0	0	2	0	1	0	0	0	370	236	739	2	119389	854062	1583	1081	39036837
"BA51_CA1_cer_3_1"	0	7697	6	233	84	0	1	1077	7	3	84	0	0	1	0	0	0	0	1	1	109172	301	2	4	5	0	37709323	26491980	243649	295232	149743	1116826	83	1851	81781	0	4	2212005	1255	12008	695424	109448	0	0	75	5229980	179788	10	2400	37109418	1	0	0	1	0	0	2	0	0	357	193	765	2	162047	599905	2356	1473	42293407
"BA51_CA1_cer_5_1"	0	4948	0	138	63	0	0	826	1	0	27	0	0	0	0	0	0	0	0	0	18861	847	5	1	4	0	36669550	34307365	46835	77117	3184	633162	42	1403	5811	0	0	482287	310	374	220844	5128	0	0	33	305490	4628	0	2215	36169194	0	0	0	1	0	0	0	0	0	252	258	458	0	44622	500356	1036	618	38461683
"BA51_CA1_cer_6_1"	0	7619	5	233	97	0	0	965	8	4	49	0	0	0	0	0	0	0	2	0	115667	418	4	1	12	0	34373819	22605589	307189	204361	93132	1073256	93	4643	71935	0	2	2313577	1890	10231	834071	103010	0	0	46	5224994	145275	22	4466	33289789	2	0	0	4	0	0	0	0	0	414	110	685	2	163105	1084030	1216	1385	39022692
"BA51_CA1_pon_10_1"	0	5016	7	108	30	0	0	390	29	1	75	0	0	0	0	0	0	0	0	0	59654	205	3	10	1	0	19495528	9498902	288712	107386	74033	564159	57	2948	79576	0	0	1750399	1111	883	549414	31497	0	0	26	5211396	37239	0	2673	18391093	0	0	0	20	0	0	0	0	0	181	57	337	0	123403	1104435	319	836	23337922
"BA51_CA1_pon_11_1"	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	1	66569	34223	708	451	427	1793	1	13	259	0	0	5621	0	5	1444	61	0	0	0	18745	204	0	13	64608	0	0	0	0	0	0	0	0	0	0	0	1	0	476	1961	0	5	83464
"BA51_CA1_pon_12_1"	0	6184	1	161	39	0	0	597	7	0	55	0	0	0	0	0	0	0	1	2	66017	166	12	5	11	0	25863716	12425753	315669	160620	249177	678552	55	3218	192623	0	0	2582452	1224	2436	577967	36955	0	0	42	7441561	107988	4	2733	25084820	1	0	0	35	2	0	0	0	0	227	65	371	2	230170	778896	461	1199	31161024
"BA51_CA1_pon_13_1"	0	6175	4	172	37	1	0	544	3	0	203	0	0	0	0	0	0	0	6	2	107227	270	5	5	4	0	24746933	12808480	255821	383754	120321	1214207	60	3068	107318	0	4	2563101	1742	7121	812763	59680	0	0	43	5117355	88955	6	3829	23813229	1	0	0	1	1	0	0	0	0	243	89	467	1	144366	933704	3815	1959	33427610
"BA51_CA1_pon_14_1"	0	5341	2	112	25	0	0	405	6	0	148	0	0	0	0	0	0	0	1	0	74822	173	0	4	9	0	19781808	10633040	185951	260840	96573	1026744	39	2264	92757	0	1	1904351	1357	5988	574077	46194	0	0	41	4079409	79651	9	2332	19214088	2	0	0	9	0	0	0	0	0	207	43	394	0	137102	567720	2416	1249	27708408
"BA51_CA1_pon_15_1"	0	1814	0	52	4	0	0	121	1	0	20	0	0	0	0	0	0	0	0	0	15409	380	0	1	4	2	12477221	9833850	20140	78938	2674	842332	19	813	5192	0	12	528901	366	162	504925	2233	0	0	20	253772	2313	0	1632	12132973	0	0	0	7	0	0	0	0	0	106	78	170	0	34714	344248	1093	703	13731223
"BA51_CA1_pon_16_1"	0	3804	0	99	6	0	0	243	7	0	42	0	0	0	0	0	0	0	2	0	40299	1314	0	1	0	0	26601836	21494977	75413	186338	5336	1302343	22	2209	10517	0	0	995953	1274	462	666100	4079	0	0	73	588388	4646	0	7369	25430015	2	0	0	0	0	0	0	0	0	123	116	249	0	33519	1171821	3266	1424	29554997
"BA51_CA1_pon_17_1"	0	8320	3	142	43	0	0	589	9	1	167	0	0	0	0	0	0	0	3	1	105196	296	8	0	7	0	32276246	15380111	378525	269895	199904	1243002	52	2598	249642	0	6	3025622	1271	3942	855686	66315	0	0	46	9382111	188195	4	2388	31565760	3	0	0	35	0	0	0	0	0	270	131	571	3	196970	710486	1473	2204	41808121
"BA51_CA1_pon_58_1"	0	5875	12	164	56	0	2	390	3	0	76	0	0	0	0	0	0	0	3	2	84089	310	26	5	5	0	26034915	12114033	498236	267434	111190	1037653	18	3508	119457	0	0	2055556	894	2041	999776	28298	0	0	26	6994969	65190	0	2682	24618758	1	0	0	0	0	0	0	0	0	231	108	411	1	224148	1416157	388	1491	29589922
"BA51_CA1_pon_59_1"	0	2393	1	60	6	0	0	163	2	0	0	0	0	0	0	0	0	0	0	0	24715	75	0	0	0	0	9249465	4236540	134824	107625	56511	321609	3	2209	38540	0	0	869549	386	584	259833	10197	0	0	1	2683052	22200	7	1978	8851872	0	0	0	20	0	0	0	0	0	10	64	113	0	78076	397593	115	411	10873137
"BA51_CA2_cc_84_1"	0	1551	0	45	6	0	0	154	3	1	29	0	0	0	0	0	0	0	0	0	12031	159	2	1	0	0	10698602	9165187	17454	120343	3148	389888	25	787	2812	0	0	368265	252	186	131554	6782	0	0	14	227322	2783	0	933	10487931	0	0	0	0	0	0	0	0	0	93	32	151	1	33422	210671	1908	607	11492106
"BA52_CA1_cer_10_1"	0	5560	4	175	64	1	0	733	14	1	50	0	0	0	0	0	0	0	8	0	92965	236	3	1	15	0	26655685	17491853	201408	171104	83037	726650	57	1247	86247	0	3	1343632	1020	12622	384029	103968	0	0	29	5182692	202832	8	1510	26226376	2	0	0	0	0	0	0	0	0	269	139	533	3	129028	429309	1471	1153	30807370
"BA52_CA1_cer_11_1"	0	4292	4	126	61	0	1	667	15	2	25	0	0	0	0	0	0	0	1	0	75981	222	5	1	4	0	21046440	13347413	181084	149019	73507	723437	90	1591	63839	0	1	1213922	1002	11870	355511	84735	0	0	34	4084008	176671	15	1283	20666260	0	0	0	2	0	0	1	0	0	263	78	509	1	112738	380180	1244	985	24512737
"BA52_CA1_cer_12_1"	0	2775	2	44	15	0	1	479	0	0	13	0	0	0	0	0	0	0	1	0	10273	194	0	2	1	1	8702225	7193425	25494	53472	2307	331635	41	727	4788	1	4	462397	266	468	105224	7168	0	0	33	305443	5428	1	792	8532935	1	0	0	6	0	0	0	0	0	178	77	334	0	18197	169290	903	324	9416824
"BA52_CA1_cer_13_1"	0	23159	14	527	296	0	17	3218	42	9	309	0	0	0	0	0	0	0	1	2	170049	5100	0	14	9	0	151123709	129230807	442428	689436	45773	5082323	316	9817	58729	0	5	4335669	4444	6328	2442591	81227	0	0	214	4163655	54863	11	13340	147102205	2	0	0	0	1	0	0	0	0	1196	1240	2411	0	216198	4021504	10416	5999	162549265
"BA52_CA1_cer_14_1"	0	4104	8	118	38	0	1	538	18	1	26	0	0	0	0	0	0	0	1	0	64802	172	4	3	1	0	17882944	11313932	192504	96345	78860	576724	60	2318	47288	0	2	1210126	1055	6316	378618	41575	0	1	28	3084314	86916	3	2058	17293098	1	0	0	2	0	0	0	0	0	216	73	403	0	102239	589846	573	713	20924281
"BA52_CA1_cer_7_1"	0	3428	11	77	48	0	1	539	16	0	33	0	0	0	0	0	0	0	1	0	36495	153	0	2	0	0	20220494	12739885	324251	65151	116550	256260	36	588	89906	0	0	829393	294	4579	231666	27056	0	0	24	5083275	95724	0	685	20031200	1	0	0	0	1	0	0	0	0	168	57	310	0	123801	189294	179	556	22349902
"BA52_CA1_cer_8_1"	0	2760	3	98	33	0	0	408	8	0	24	0	0	0	0	0	0	0	5	1	34888	102	0	0	5	0	13428265	8117685	177750	62341	39981	267620	33	1033	30635	0	8	698463	535	2245	274258	39616	0	0	11	3060897	54444	0	861	12918469	1	0	0	0	0	0	0	0	0	120	85	194	0	50813	509796	153	352	15244534
"BA52_CA1_cer_9_1"	0	3498	14	114	37	0	2	522	17	2	29	0	0	0	0	0	0	0	2	1	34677	152	2	5	2	0	18237956	11718122	249232	80291	97901	271618	67	803	59975	0	0	831015	590	5272	238706	43461	0	0	29	4178990	75277	4	889	18001627	0	0	0	0	0	0	0	0	0	154	64	342	0	108869	236329	273	607	20295256
"BA52_CA1_pon_18_1"	0	1984	1	56	8	0	0	153	12	0	11	0	0	0	0	0	0	0	3	0	28641	66	3	3	0	0	10108655	4708199	185042	51721	84296	230434	27	754	71045	0	0	709303	334	764	294091	11011	0	0	24	3236342	32995	1	559	9718167	0	0	0	0	0	0	0	0	0	38	43	94	1	69655	390488	111	342	11780397
"BA52_CA1_pon_19_1"	0	1901	5	41	3	0	0	162	5	0	11	0	0	0	0	0	0	0	1	0	14871	67	1	5	3	0	10000217	4530301	262212	77353	68346	175533	16	563	56754	0	0	771807	446	974	276325	14329	0	0	8	3497821	32384	0	288	9866723	0	0	0	2	0	0	0	0	0	69	30	97	0	83365	133494	167	457	11309390
"BA52_CA1_pon_20_1"	0	3149	3	72	23	0	0	243	8	1	24	0	0	0	0	0	0	0	0	0	40358	78	12	1	0	1	15108494	6691032	235761	116070	133825	400090	24	1515	119565	0	1	1374767	721	1944	356943	24996	0	1	22	4968711	64438	3	1197	14672327	1	0	0	1	0	0	0	0	0	95	23	185	1	135451	436167	303	668	17700379
"BA52_CA1_pon_21_1"	0	3730	0	79	21	1	0	262	6	0	85	0	0	0	0	0	0	0	2	0	85708	131	3	3	1	0	16816948	7362226	224536	201161	87582	782178	16	2393	112935	0	1	1885781	1158	5421	529431	49626	0	0	37	4615637	92660	1	2211	16144584	0	0	0	3	0	0	0	0	0	128	63	233	2	96256	672364	1861	1015	20944486
"BA52_CA1_pon_22_1"	0	4352	1	88	14	0	2	276	5	2	45	0	0	0	0	0	0	0	5	2	85177	124	5	0	1	0	17309620	7835499	166563	197484	80386	792661	42	2334	126503	0	1	1735624	1299	6272	528116	47928	0	0	17	4861181	106564	4	1890	16692832	0	0	0	4	0	0	0	0	0	144	59	233	4	109382	616788	1591	948	22358654
"BA52_CA1_pon_23_1"	0	2993	0	79	30	0	0	205	5	0	18	0	0	0	0	0	0	0	2	0	40863	334	0	1	4	0	17690824	12570262	68309	199390	5786	1432979	24	1679	12484	0	6	920491	758	668	896753	6389	0	0	27	637051	5806	0	3497	16850845	0	0	0	13	0	0	0	0	0	152	194	251	0	39562	839979	2687	1093	19638794
"BA52_CA1_pon_24_1"	0	2513	0	28	7	0	0	197	2	0	40	0	0	0	0	0	0	0	2	0	23775	278	0	1	0	0	14383655	11339029	60231	114454	3931	705306	10	1156	7981	0	0	617829	515	437	379201	4486	0	0	20	479200	2877	0	2238	13781529	0	0	0	0	0	0	0	0	0	82	68	195	0	33280	602126	1493	667	15805766
"BA52_CA1_pon_25_1"	0	5881	3	108	27	0	2	416	15	0	28	0	0	0	0	0	0	0	0	0	105900	153	3	7	4	0	23067161	10400955	305853	181246	149951	1048810	48	5014	171775	0	1	2522273	1618	3677	760103	44015	0	1	52	5766145	120671	4	4622	21752564	1	0	0	15	1	0	0	0	0	217	88	317	4	150069	1314597	1230	1241	28092535
